Data;Cons 1;Cons 2;Cons 3;Cons 4;Cons 5;Cons 6;Cons 7;Cons 8;Cons 9;Cons 10;Cons 11;Cons 12;Cons 13;Cons 14
01/01/2019 00:15:00;0,095;0,013;0,569;0,154;0,269;0,068;0,039;0,132;0,05;0,34;0,288;0,173;0,877;0,095
01/01/2019 00:30:00;0,067;0,01;0,297;0,518;0,164;0,076;0,038;0,112;0,052;0,318;0,258;0,175;0,602;0,102
01/01/2019 00:45:00;0,091;0,021;0,07;0,543;0,187;0,099;0,038;0,101;0,081;0,292;0,259;0,188;0,563;0,201
01/01/2019 01:00:00;0,069;0,013;0,06;0,224;0,175;0,093;0,039;0,116;0,074;0,312;0,263;0,16;0,54;0,407
01/01/2019 01:15:00;0,084;0,011;0,079;0,173;0,237;0,149;0,06;0,097;0,053;0,332;0,255;0,178;0,544;0,282
01/01/2019 01:30:00;0,078;0,02;0,074;0,17;0,361;0,185;0,125;0,084;0,052;0,305;0,295;0,209;0,605;0,113
01/01/2019 01:45:00;0,073;0,012;0,071;0,173;0,22;0,194;0,091;0,065;0,03;0,335;0,472;0,213;0,802;0,296
01/01/2019 02:00:00;0,087;0,013;0,074;0,1;0,064;0,195;0,074;0,075;0,061;0,4;0,412;0,298;0,622;0,33
01/01/2019 02:15:00;0,192;0,018;0,058;0,1;0,065;0,186;0,074;0,02;0,079;0,34;0,321;0,349;0,549;0,19
01/01/2019 02:30:00;0,051;0,013;0,06;0,091;0,069;0,189;0,074;0,052;0,05;0,263;0,494;0,105;0,511;0,288
01/01/2019 02:45:00;0,038;0,013;0,055;0,049;0,048;0,185;0,073;0,015;0,045;0,226;0,205;0,121;0,917;0,075
01/01/2019 03:00:00;0,028;0,016;0,031;0,043;0,064;0,185;0,071;0,049;0,052;0,26;0,219;0,058;0,356;0,06
01/01/2019 03:15:00;0,04;0,015;0,028;0,036;0,041;0,188;0,04;0,02;0,047;0,457;0,357;0,081;0,266;0,058
01/01/2019 03:30:00;0,023;0,013;0,034;0,03;0,095;0,211;0,041;0,07;0,074;1,002;0,42;0,088;0,332;0,062
01/01/2019 03:45:00;0,028;0,016;0,041;0,04;0,03;0,065;0,042;0,058;0,094;1,371;0,172;0,085;0,265;0,161
01/01/2019 04:00:00;0,125;0,017;0,041;0,035;0,064;0,037;0,057;0,064;0,073;1,018;0,149;0,114;0,376;0,061
01/01/2019 04:15:00;0,014;0,013;0,041;0,048;0,031;0,049;0,067;0,064;0,087;1,026;0,134;0,068;0,445;0,06
01/01/2019 04:30:00;0,025;0,015;0,042;0,056;0,052;0,044;0,053;0,025;0,056;1,039;0,152;0,152;0,395;0,065
01/01/2019 04:45:00;0,026;0,017;0,042;0,059;0,049;0,044;0,041;0,043;0,055;1,006;0,158;0,131;0,445;0,101
01/01/2019 05:00:00;0,011;0,013;0,041;0,049;0,046;0,046;0,04;0,017;0,045;1,009;0,148;0,102;0,409;0,07
01/01/2019 05:15:00;0,029;0,017;0,043;0,053;0,085;0,047;0,04;0,049;0,054;0,912;0,138;0,069;0,427;0,06
01/01/2019 05:30:00;0,022;0,016;0,042;0,057;0,039;0,049;0,04;0,014;0,097;0,118;0,177;0,05;0,446;0,066
01/01/2019 05:45:00;0,015;0,013;0,043;0,028;0,075;0,064;0,041;0,076;0,513;0,088;0,158;0,05;0,41;0,06
01/01/2019 06:00:00;0,029;0,017;0,04;0,032;0,016;0,047;0,044;0,053;0,476;0,131;0,146;0,063;0,407;0,173
01/01/2019 06:15:00;0,017;0,016;0,041;0,043;0,065;0,039;0,042;0,07;0,487;0,132;0,178;0,077;0,432;0,093
01/01/2019 06:30:00;0,02;0,013;0,038;0,031;0,032;0,078;0,039;0,043;0,488;0,118;0,18;0,122;0,418;0,102
01/01/2019 06:45:00;0,029;0,018;0,029;0,03;0,05;0,059;0,047;0,033;0,459;0,106;0,143;0,122;0,412;0,102
01/01/2019 07:00:00;0,013;0,014;0,029;0,044;0,076;0,048;0,064;0,038;0,494;0,062;0,154;0,096;0,416;0,148
01/01/2019 07:15:00;0,023;0,014;0,029;0,047;0,048;0,047;0,061;0,021;0,499;0,108;0,155;0,102;0,414;0,587
01/01/2019 07:30:00;0,027;0,018;0,029;0,05;0,084;0,048;0,039;0,05;0,469;0,155;0,153;0,067;0,401;0,98
01/01/2019 07:45:00;0,01;0,014;0,028;0,061;0,016;0,041;0,038;0,039;0,092;0,129;0,128;0,067;0,419;1,512
01/01/2019 08:00:00;0,028;0,013;0,03;0,051;0,062;0,036;0,038;0,078;0,269;0,056;0,159;0,088;0,384;1,54
01/01/2019 08:15:00;0,023;0,017;0,03;0,047;0,038;0,032;0,367;0,057;0,109;0,088;0,165;0,094;0,417;1,544
01/01/2019 08:30:00;0,051;0,014;0,048;0,043;0,034;0,032;0,21;0,146;0,086;0,079;0,155;0,147;0,397;1,509
01/01/2019 08:45:00;0,016;0,013;0,068;0,038;0,065;0,025;0,096;0,057;0,102;0,087;0,166;0,136;0,367;1,487
01/01/2019 09:00:00;0,027;0,016;0,082;0,047;0,036;0,073;0,094;0,043;0,133;0,093;0,373;0,111;0,417;1,841
01/01/2019 09:15:00;0,017;0,015;0,072;0,171;0,09;0,169;0,059;0,07;0,141;0,097;0,599;0,109;0,339;0,593
01/01/2019 09:30:00;0,017;0,013;0,047;0,072;0,043;0,173;0,041;0,028;0,24;0,087;0,532;0,076;0,41;0,203
01/01/2019 09:45:00;0,027;0,015;0,031;0,068;0,039;0,174;0,071;0,08;0,375;0,262;0,48;0,045;0,384;0,183
01/01/2019 10:00:00;0,044;0,016;0,033;0,115;0,117;0,197;0,075;0,403;0,136;1,168;0,471;0,074;0,273;0,311
01/01/2019 10:15:00;0,019;0,013;0,04;0,119;0,095;0,483;0,063;0,064;0,159;0,973;0,461;0,083;0,278;0,07
01/01/2019 10:30:00;0,026;0,012;0,041;0,114;0,178;0,733;0,051;0,046;0,117;0,99;0,528;0,22;0,218;0,07
01/01/2019 10:45:00;0,015;0,019;0,104;0,12;0,089;0,617;0,051;0,045;0,179;1,549;0,36;0,152;0,286;0,069
01/01/2019 11:00:00;0,351;0,012;0,116;0,148;0,42;0,086;0,052;0,336;0,116;1,658;0,238;0,312;0,326;0,281
01/01/2019 11:15:00;0,325;0,013;0,117;0,152;0,244;0,063;0,267;0,315;0,131;2,082;0,436;0,695;0,327;0,315
01/01/2019 11:30:00;0,412;0,018;0,119;0,356;0,106;0,051;0,11;0,248;0,126;2,022;0,318;0,741;0,43;0,148
01/01/2019 11:45:00;0,712;0,013;0,162;0,221;0,054;0,035;0,078;0,069;0,059;2,185;0,491;0,88;0,414;0,114
01/01/2019 12:00:00;0,526;0,012;0,118;1,502;0,049;0,058;0,081;0,087;0,112;1,547;0,523;0,772;0,345;0,429
01/01/2019 12:15:00;0,402;0,019;0,118;1,572;0,029;0,047;0,107;0,051;0,093;0,904;1,097;0,742;0,326;0,215
01/01/2019 12:30:00;0,411;0,013;0,116;0,915;0,158;0,052;0,104;0,041;0,109;0,748;0,781;0,728;0,337;0,229
01/01/2019 12:45:00;0,696;0,012;0,112;0,724;0,052;0,07;0,076;0,381;0,105;0,137;0,257;0,607;0,453;0,125
01/01/2019 13:00:00;0,551;0,016;0,121;0,29;0,061;0,029;0,051;0,246;0,067;0,218;0,257;0,747;0,353;0,087
01/01/2019 13:15:00;0,341;0,016;0,128;0,521;0,078;0,035;0,052;0,09;0,1;0,195;0,262;0,345;0,369;0,107
01/01/2019 13:30:00;0,121;0,012;0,136;0,362;0,016;0,062;0,053;0,07;0,087;0,176;0,197;0,706;0,267;0,094
01/01/2019 13:45:00;0,179;0,014;0,143;0,329;0,06;0,058;0,05;0,081;0,077;0,238;0,124;0,157;0,364;0,064
01/01/2019 14:00:00;0,203;0,018;0,139;0,26;0,041;0,036;0,045;0,059;0,108;0,747;0,151;0,045;0,324;0,169
01/01/2019 14:15:00;0,17;0,013;0,138;0,172;0,022;0,035;0,041;0,036;0,104;1,021;0,136;0,195;0,261;0,092
01/01/2019 14:30:00;0,176;0,012;0,134;0,174;0,074;0,038;0,042;0,065;0,111;1,067;0,12;0,063;0,334;0,118
01/01/2019 14:45:00;0,486;0,019;0,109;0,628;0,028;0,047;0,045;0,45;0,071;1,224;0,176;0,061;0,297;0,067
01/01/2019 15:00:00;0,19;0,013;0,112;0,283;0,063;0,042;0,064;0,438;0,094;0,892;0,154;0,05;0,291;0,064
01/01/2019 15:15:00;0,183;0,011;0,107;0,114;0,091;0,035;0,062;0,226;0,078;0,176;0,124;0,092;0,346;0,065
01/01/2019 15:30:00;0,262;0,021;0,124;0,101;0,03;0,051;0,036;0,835;0,114;0,172;0,13;0,058;0,298;0,201
01/01/2019 15:45:00;0,38;0,013;0,112;0,1;0,052;0,052;0,038;0,132;0,132;0,172;0,141;0,099;0,436;0,063
01/01/2019 16:00:00;0,184;0,008;0,102;0,118;0,062;0,047;0,036;0,066;0,117;0,149;0,125;0,072;0,997;0,064
01/01/2019 16:15:00;0,167;0,023;0,119;0,122;0,028;0,08;0,074;0,061;0,155;0,21;0,105;0,121;0,317;0,064
01/01/2019 16:30:00;0,212;0,013;0,162;0,12;0,081;0,245;0,637;0,028;0,111;0,609;0,182;0,234;0,334;0,067
01/01/2019 16:45:00;0,212;0,007;0,121;0,132;0,061;0,491;0,16;0,06;0,129;1,187;0,182;0,121;0,776;0,105
01/01/2019 17:00:00;0,226;0,025;0,117;0,172;0,035;0,472;0,089;0,043;0,104;1,643;0,158;0,175;0,775;0,068
01/01/2019 17:15:00;0,164;0,013;0,115;0,39;0,106;0,357;0,113;0,096;0,131;1,365;0,122;0,26;0,421;0,198
01/01/2019 17:30:00;0,195;0,007;0,086;0,213;0,062;0,069;0,283;0,134;0,108;0,816;0,189;0,096;0,485;0,617
01/01/2019 17:45:00;0,148;0,024;0,071;0,196;0,09;0,097;0,197;0,125;0,155;0,783;0,55;0,086;0,438;0,273
01/01/2019 18:00:00;0,135;0,012;0,073;0,154;0,107;0,071;0,092;0,157;0,233;1,431;0,491;0,26;0,469;0,335
01/01/2019 18:15:00;0,175;0,014;0,082;0,144;0,031;0,067;0,04;0,129;0,129;1,622;0,255;0,222;0,571;0,189
01/01/2019 18:30:00;0,365;0,476;0,079;0,134;0,085;0,058;0,038;0,148;0,154;1,443;0,252;0,315;0,723;0,645
01/01/2019 18:45:00;0,222;0,485;0,18;0,114;0,077;0,07;0,04;0,445;0,082;1,288;0,371;0,338;0,788;0,786
01/01/2019 19:00:00;0,165;0,539;0,152;0,143;0,037;0,076;0,038;0,311;0,056;1,391;0,498;0,298;0,696;1,486
01/01/2019 19:15:00;0,209;0,233;0,143;0,104;0,083;0,117;0,038;0,22;0,072;1,235;0,223;0,184;0,552;1,461
01/01/2019 19:30:00;0,208;0,051;0,095;0,185;0,084;0,108;0,039;0,457;0,079;1,258;0,207;0,199;0,594;1,802
01/01/2019 19:45:00;0,208;0,048;0,092;0,145;0,06;0,089;0,057;0,249;0,089;1,211;0,239;0,201;0,558;1,467
01/01/2019 20:00:00;0,179;0,041;0,104;0,133;0,102;0,095;0,063;0,056;0,053;1,261;0,199;0,115;0,59;1,513
01/01/2019 20:15:00;0,372;0,068;0,13;0,134;0,079;0,077;0,043;0,059;0,074;1,284;0,242;0,163;0,625;1,904
01/01/2019 20:30:00;0,384;0,05;0,135;0,202;0,233;0,072;0,037;0,033;0,038;1,153;0,24;0,17;0,593;1,17
01/01/2019 20:45:00;0,14;0,053;0,136;0,401;0,271;0,078;0,069;0,066;0,029;1,214;0,192;0,156;0,589;0,7
01/01/2019 21:00:00;0,142;0,216;0,142;0,18;0,154;0,116;0,197;0,061;0,082;1,151;0,253;0,201;0,588;0,278
01/01/2019 21:15:00;0,398;0,257;0,145;0,332;0,261;0,094;0,109;0,054;0,048;1,114;0,251;0,079;0,822;0,272
01/01/2019 21:30:00;0,331;0,044;0,142;0,315;0,246;0,123;0,154;0,085;0,083;1,213;0,285;0,125;0,855;0,164
01/01/2019 21:45:00;0,084;0,053;0,062;0,071;0,108;0,098;0,096;0,036;0,05;1,467;0,226;0,118;0,617;0,065
01/01/2019 22:00:00;0,106;0,116;0,058;0,083;0,106;0,11;0,093;0,046;0,031;1,336;0,269;0,125;0,554;0,332
01/01/2019 22:15:00;0,094;0,038;0,049;0,076;0,109;0,113;0,094;0,017;0,06;1,065;0,357;0,166;0,434;0,083
01/01/2019 22:30:00;0,095;0,057;0,05;0,14;0,065;0,377;0,092;0,041;0,041;1,144;0,549;0,096;0,456;0,079
01/01/2019 22:45:00;0,104;0,015;0,05;0,108;0,099;0,298;0,092;0,032;0,061;1,048;0,684;0,118;0,964;0,054
01/01/2019 23:00:00;0,088;0,021;0,05;0,081;0,116;0,41;0,093;0,027;0,075;0,203;0,761;0,096;0,651;0,058
01/01/2019 23:15:00;0,082;0,034;0,049;0,067;0,074;0,154;0,105;0,041;0,058;0,158;0,428;0,05;0,417;0,278
01/01/2019 23:30:00;0,032;0,016;0,049;0,041;0,108;0,082;0,113;0,01;0,057;0,211;0,656;0,079;0,378;0,168
01/01/2019 23:45:00;0,133;0,017;0,038;0,033;0,082;0,081;0,09;0,053;0,044;0,177;0,414;0,057;0,36;0,058
02/01/2019 00:00:00;0,103;0,037;0,039;0,038;0,057;0,08;0,087;0,052;0,034;0,136;0,221;0,058;0,362;0,057
02/01/2019 00:15:00;0,032;0,017;0,048;0,041;0,114;0,087;0,086;0,062;0,059;0,139;0,418;0,063;0,237;0,059
02/01/2019 00:30:00;0,036;0,015;0,05;0,035;0,076;0,111;0,087;0,066;0,054;0,137;0,217;0,04;0,33;0,058
02/01/2019 00:45:00;0,043;0,036;0,058;0,036;0,064;0,095;0,086;0,041;0,054;0,135;0,141;0,082;0,315;0,264
02/01/2019 01:00:00;0,019;0,019;0,065;0,062;0,091;0,07;0,087;0,043;0,07;0,144;0,108;0,056;0,275;0,129
02/01/2019 01:15:00;0,031;0,014;0,065;0,05;0,027;0,072;0,063;0,014;0,061;0,107;0,103;0,051;0,326;0,057
02/01/2019 01:30:00;0,027;0,036;0,054;0,049;0,055;0,072;0,069;0,037;0,051;0,08;0,138;0,071;0,423;0,058
02/01/2019 01:45:00;0,018;0,02;0,05;0,064;0,071;0,075;0,068;0,028;0,049;0,089;0,131;0,059;0,436;0,059
02/01/2019 02:00:00;0,092;0,013;0,05;0,046;0,014;0,081;0,052;0,025;0,044;0,059;0,084;0,102;0,437;0,058
02/01/2019 02:15:00;0,02;0,04;0,049;0,034;0,076;0,064;0,047;0,039;0,047;0,086;0,109;0,094;0,436;0,162
02/01/2019 02:30:00;0,017;0,021;0,051;0,044;0,076;0,069;0,046;0,011;0,03;0,103;0,133;0,063;0,466;0,28
02/01/2019 02:45:00;0,028;0,012;0,052;0,031;0,026;0,065;0,037;0,07;0,044;0,1;0,106;0,12;0,404;0,059
02/01/2019 03:00:00;0,016;0,036;0,052;0,029;0,07;0,067;0,037;0,052;0,06;0,097;0,102;0,074;0,51;0,059
02/01/2019 03:15:00;0,02;0,021;0,042;0,04;0,04;0,044;0,036;0,058;0,053;0,128;0,142;0,071;0,453;0,059
02/01/2019 03:30:00;0,028;0,011;0,039;0,031;0,021;0,062;0,038;0,067;0,042;0,085;0,121;0,045;0,422;0,058
02/01/2019 03:45:00;0,013;0,037;0,039;0,04;0,074;0,069;0,058;0,016;0,015;0,101;0,105;0,056;0,468;0,062
02/01/2019 04:00:00;0,022;0,022;0,039;0,053;0,037;0,09;0,061;0,045;0,036;0,082;0,126;0,069;0,471;0,288
02/01/2019 04:15:00;0,028;0,016;0,038;0,058;0,055;0,066;0,036;0,018;0,038;0,83;0,129;0,048;0,415;0,095
02/01/2019 04:30:00;0,011;0,037;0,039;0,048;0,096;0,051;0,037;0,032;0,026;0,965;0,109;0,064;0,424;0,065
02/01/2019 04:45:00;0,024;0,025;0,039;0,046;0,018;0,046;0,038;0,031;0,062;0,972;0,136;0,055;0,405;0,059
02/01/2019 05:00:00;0,026;0,014;0,038;0,055;0,043;0,035;0,036;0,019;0,059;0,96;0,121;0,053;0,433;0,06
02/01/2019 05:15:00;0,011;0,033;0,039;0,029;0,066;0,038;0,036;0,049;0,037;0,956;0,097;0,067;0,405;0,065
02/01/2019 05:30:00;0,025;0,023;0,039;0,027;0,016;0,034;0,031;0,045;0,078;0,946;0,11;0,05;0,431;0,264
02/01/2019 05:45:00;0,025;0,013;0,039;0,041;0,053;0,048;0,011;0,069;0,435;0,779;0,128;0,065;0,42;0,059
02/01/2019 06:00:00;0,01;0,03;0,044;0,033;0,12;0,085;0,018;0,061;0,444;0,101;0,115;0,114;0,379;0,064
02/01/2019 06:15:00;0,027;0,024;0,054;0,027;0,335;0,024;0,06;0,03;0,466;0,091;0,108;0,098;0,426;0,092
02/01/2019 06:30:00;0,023;0,014;0,061;0,031;0,239;0,06;0,061;0,042;0,416;0,098;0,138;0,097;0,372;0,096
02/01/2019 06:45:00;0,011;0,027;0,051;0,06;0,074;0,164;0,038;0,01;0,452;0,095;0,109;0,086;0,37;0,145
02/01/2019 07:00:00;0,026;0,026;0,039;0,046;0,014;0,168;0,036;0,041;0,44;0,077;0,093;0,082;0,392;0,261
02/01/2019 07:15:00;0,023;0,014;0,039;0,049;0,072;0,17;0,036;0,069;0,649;0,085;0,145;0,144;0,365;0,222
02/01/2019 07:30:00;0,012;0,024;0,041;0,067;0,037;0,171;0,03;0,125;0,523;0,119;0,163;0,076;0,415;0,552
02/01/2019 07:45:00;0,035;0,03;0,04;0,077;0,017;0,161;0,013;0,694;0,219;0,089;0,097;0,069;0,393;0,744
02/01/2019 08:00:00;0,047;0,014;0,038;0,143;0,187;0,162;0,019;0,574;0,357;0,078;0,122;0,118;0,357;1,495
02/01/2019 08:15:00;0,063;0,019;0,061;0,261;0,107;0,181;0,067;0,168;0,198;0,076;0,264;0,139;0,405;1,514
02/01/2019 08:30:00;0,072;0,034;0,192;0,086;0,104;0,153;0,059;0,112;0,089;0,065;0,555;0,084;0,362;1,673
02/01/2019 08:45:00;0,083;0,074;0,061;0,06;0,422;0,047;0,059;0,087;0,097;0,089;0,377;0,061;0,359;1,412
02/01/2019 09:00:00;0,073;0,143;0,323;0,065;0,145;0,119;0,038;0,304;0,132;0,218;0,371;0,07;0,374;1,737
02/01/2019 09:15:00;0,075;0,052;0,537;0,072;0,125;0,037;0,023;0,289;0,125;0,409;0,526;0,095;0,346;1,383
02/01/2019 09:30:00;0,084;0,224;0,249;0,047;0,069;0,027;0,012;0,097;0,084;0,345;0,361;0,045;0,375;0,615
02/01/2019 09:45:00;0,07;0,14;0,053;0,08;0,025;0,028;0,025;0,094;0,098;0,97;0,338;0,071;0,382;0,1
02/01/2019 10:00:00;0,077;0,068;0,147;0,137;0,029;0,028;0,038;0,062;0,053;1,32;0,201;0,056;0,308;0,319
02/01/2019 10:15:00;0,088;0,068;0,047;0,193;0,081;0,034;0,124;0,431;0,098;1,041;0,072;0,095;0,318;0,158
02/01/2019 10:30:00;0,099;0,052;0,093;0,128;0,044;0,075;0,202;0,322;0,088;0,993;0,252;0,098;0,353;0,547
02/01/2019 10:45:00;0,111;0,094;0,044;0,126;0,052;0,507;0,07;0,257;0,089;0,996;0,284;0,119;0,248;0,593
02/01/2019 11:00:00;0,177;0,026;0,035;0,134;0,075;0,951;0,066;0,033;0,077;1,041;0,085;0,237;0,221;0,086
02/01/2019 11:15:00;0,181;0,185;0,029;0,386;0,019;0,777;0,072;0,077;0,082;0,958;0,087;0,241;0,253;0,077
02/01/2019 11:30:00;0,388;0,022;0,037;0,282;0,033;0,437;0,245;0,078;0,149;1,345;0,182;0,13;0,226;0,075
02/01/2019 11:45:00;0,476;0,079;0,029;0,431;0,071;0,043;0,31;0,055;0,218;0,998;0,562;0,077;0,188;0,356
02/01/2019 12:00:00;0,335;0,018;0,031;0,655;0,016;0,266;0,296;0,055;0,159;0,428;0,114;0,068;0,289;0,179
02/01/2019 12:15:00;0,296;0,023;0,128;0,253;0,036;0,783;0,431;0,033;0,104;0,349;0,168;0,037;0,484;0,066
02/01/2019 12:30:00;0,215;0,037;0,04;0,164;0,077;0,467;0,42;0,046;0,115;0,119;0,202;0,063;0,367;0,123
02/01/2019 12:45:00;0,23;0,097;0,04;0,168;0,037;0,161;0,368;0,047;0,084;0,093;0,133;0,053;0,281;0,549
02/01/2019 13:00:00;0,246;0,147;0,111;0,329;0,062;0,066;0,101;0,047;0,093;0,108;0,135;0,05;0,307;0,662
02/01/2019 13:15:00;0,126;0,042;0,122;0,371;0,083;0,123;0,078;0,086;0,107;0,096;0,187;0,123;0,3;0,388
02/01/2019 13:30:00;0,357;0,034;0,13;0,24;0,017;0,114;0,103;0,074;0,101;0,223;0,16;0,089;0,31;0,394
02/01/2019 13:45:00;0,172;0,021;0,122;0,469;0,039;0,122;0,071;0,048;0,161;0,892;0,119;0,241;0,276;0,389
02/01/2019 14:00:00;0,152;0,03;0,11;0,354;0,07;0,075;0,066;0,03;0,096;1,019;0,124;0,101;0,338;0,39
02/01/2019 14:15:00;0,16;0,032;0,112;0,123;0,016;0,062;0,056;0,017;0,098;0,96;0,139;0,123;0,855;0,548
02/01/2019 14:30:00;0,108;0,017;0,082;0,109;0,042;0,05;0,07;0,041;0,107;0,936;0,108;0,199;1,453;0,614
02/01/2019 14:45:00;0,148;0,02;0,025;0,132;0,101;0,077;0,204;0,064;0,075;0,575;0,107;0,174;0,444;0,444
02/01/2019 15:00:00;0,146;0,031;0,025;0,223;0,057;0,171;0,066;0,07;0,105;0,195;0,126;0,716;0,392;0,169
02/01/2019 15:15:00;0,127;0,017;0,025;0,286;0,077;0,122;0,078;0,091;0,084;0,115;0,194;0,443;0,225;0,054
02/01/2019 15:30:00;0,136;0,014;0,029;0,13;0,077;0,047;0,095;0,056;0,044;0,169;0,278;0,616;0,272;0,457
02/01/2019 15:45:00;0,14;0,034;0,04;0,186;0,015;0,142;0,081;0,067;0,1;0,12;0,369;0,144;0,625;0,063
02/01/2019 16:00:00;0,147;0,019;0,034;0,202;0,047;0,119;0,059;0,358;0,055;0,109;0,396;0,056;0,391;0,053
02/01/2019 16:15:00;0,121;0,011;0,025;0,127;0,059;0,042;0,051;0,061;0,056;0,106;0,121;0,042;0,248;0,05
02/01/2019 16:30:00;0,134;0,032;0,025;0,136;0,016;0,092;0,053;0,072;0,073;0,35;0,136;0,075;0,219;0,052
02/01/2019 16:45:00;0,155;0,022;0,025;0,101;0,056;0,045;0,161;0,093;0,037;0,129;0,13;0,031;0,235;0,079
02/01/2019 17:00:00;0,116;0,011;0,026;0,125;0,096;0,163;0,177;0,102;0,104;0,277;0,604;0,072;0,245;0,177
02/01/2019 17:15:00;0,15;0,026;0,035;0,155;0,03;0,15;0,357;0,1;0,427;0,245;0,105;0,08;0,22;0,052
02/01/2019 17:30:00;0,288;0,027;0,043;0,139;0,079;0,047;0,442;0,18;0,584;0,211;0,256;0,139;0,238;0,314
02/01/2019 17:45:00;0,122;0,261;0,048;0,094;0,067;0,057;0,484;0,173;0,557;0,574;0,449;0,118;0,237;0,138
02/01/2019 18:00:00;0,126;0,639;0,043;0,121;0,049;0,077;0,367;0,151;0,331;1,011;0,287;0,118;0,219;0,111
02/01/2019 18:15:00;0,27;0,53;0,053;0,082;0,097;0,175;0,385;0,249;0,136;1,109;0,229;0,108;0,475;0,118
02/01/2019 18:30:00;0,129;0,174;0,081;0,09;0,089;0,134;0,369;0,426;0,154;1,209;0,435;0,137;0,485;0,14
02/01/2019 18:45:00;0,116;0,095;0,122;0,093;0,07;0,082;0,38;0,234;0,14;1,29;0,537;0,122;0,546;0,337
02/01/2019 19:00:00;0,137;0,095;0,149;0,609;0,175;0,089;0,181;0,092;0,156;1,352;0,505;0,155;0,528;0,211
02/01/2019 19:15:00;0,148;0,23;0,133;0,568;0,507;0,08;0,044;0,456;0,134;1,081;0,545;0,113;0,573;0,22
02/01/2019 19:30:00;0,144;0,21;0,114;0,284;0,286;0,088;0,108;0,342;0,145;1,344;0,337;0,147;0,631;0,377
02/01/2019 19:45:00;0,263;0,052;0,11;0,102;0,35;0,083;0,349;0,3;0,111;1,276;0,276;0,184;0,576;0,511
02/01/2019 20:00:00;0,207;0,043;0,111;0,082;0,321;0,08;0,407;0,306;0,103;0,533;0,668;0,153;0,617;1,077
02/01/2019 20:15:00;0,122;0,052;0,112;0,058;0,072;0,083;0,18;0,449;0,123;0,257;0,999;0,153;0,595;1,469
02/01/2019 20:30:00;0,108;0,06;0,113;0,218;0,175;0,148;0,104;0,05;0,082;0,276;0,682;0,475;0,658;1,507
02/01/2019 20:45:00;0,165;0,126;0,131;0,146;0,111;0,254;0,101;0,048;0,144;0,254;0,64;0,337;0,606;1,655
02/01/2019 21:00:00;0,142;0,074;0,119;0,178;0,177;0,297;0,075;0,021;0,126;0,17;0,269;0,338;0,603;1,501
02/01/2019 21:15:00;0,156;0,073;0,112;0,158;0,186;0,341;0,116;0,081;0,073;0,088;0,338;0,288;0,66;1,915
02/01/2019 21:30:00;0,11;0,075;0,117;0,154;0,432;0,201;0,116;0,05;0,094;0,13;0,835;0,205;0,456;0,837
02/01/2019 21:45:00;0,15;0,057;0,497;0,21;0,881;0,196;0,097;0,033;0,087;0,136;0,744;0,173;0,497;0,107
02/01/2019 22:00:00;0,152;0,051;0,539;0,19;0,221;0,213;0,075;0,037;0,065;0,125;0,781;0,136;0,478;0,295
02/01/2019 22:15:00;0,229;0,054;0,469;0,142;0,224;0,207;0,075;0,009;0,117;0,123;0,515;0,126;0,473;0,65
02/01/2019 22:30:00;0,145;0,018;0,047;0,1;0,376;0,206;0,074;0,046;0,086;0,09;0,532;0,148;0,525;0,252
02/01/2019 22:45:00;0,155;0,017;0,046;0,114;0,344;0,207;0,075;0,026;0,096;0,082;0,87;0,248;0,637;0,152
02/01/2019 23:00:00;0,222;0,035;0,046;0,065;0,318;0,271;0,075;0,049;0,121;0,135;0,218;0,118;0,582;0,488
02/01/2019 23:15:00;0,16;0,023;0,054;0,047;0,302;0,202;0,07;0,067;0,075;0,145;0,205;0,108;0,5;0,366
02/01/2019 23:30:00;0,267;0,017;0,059;0,037;0,172;0,067;0,068;0,023;0,096;0,111;0,26;0,05;0,457;0,142
02/01/2019 23:45:00;0,384;0,023;0,047;0,047;0,036;0,083;0,067;0,03;0,035;0,848;0,58;0,074;0,484;0,219
03/01/2019 00:00:00;0,191;0,025;0,046;0,049;0,036;0,093;0,077;0,03;0,054;0,918;0,395;0,049;0,394;0,06
03/01/2019 00:15:00;0,169;0,02;0,046;0,034;0,08;0,092;0,093;0,014;0,053;0,96;0,231;0,093;0,343;0,053
03/01/2019 00:30:00;0,216;0,024;0,045;0,046;0,029;0,081;0,075;0,04;0,042;0,929;0,169;0,06;0,295;0,282
03/01/2019 00:45:00;0,041;0,022;0,046;0,046;0,049;0,085;0,195;0,039;0,074;0,931;0,112;0,079;0,306;0,079
03/01/2019 01:00:00;0,018;0,017;0,054;0,047;0,095;0,09;0,392;0,056;0,068;0,935;0,126;0,078;0,279;0,084
03/01/2019 01:15:00;0,029;0,02;0,032;0,053;0,044;0,099;0,079;0,047;0,057;0,926;0,158;0,063;0,246;0,051
03/01/2019 01:30:00;0,024;0,032;0,026;0,05;0,029;0,116;0,083;0,011;0,041;0,453;0,128;0,049;0,286;0,049
03/01/2019 01:45:00;0,019;0,012;0,025;0,049;0,078;0,085;0,135;0,037;0,032;0,116;0,191;0,066;0,27;0,156
03/01/2019 02:00:00;0,03;0,016;0,025;0,032;0,059;0,048;0,326;0,019;0,057;0,073;0,391;0,033;0,264;0,112
03/01/2019 02:15:00;0,017;0,033;0,026;0,036;0,047;0,043;0,141;0,024;0,048;0,091;0,397;0,078;0,277;0,232
