time,open,high,low,close,HalfTrend,ATR High,ATR Low,Arrow Up,Arrow Down,Volume,Volume MA,Histogram,MACD,Signal,K,D,Histogram.1
2023-01-06 21:30:00+01:00,3897.88,3903.53,3897.79,3901.6,3902.13,3913.049910524347,3891.210089475653,,,31861450.0,21664131.5,-0.5773514526648329,6.522675720158986,7.100027172823819,91.2177468593503,94.44318948634891,-3.2254426269986283
2023-01-06 21:35:00+01:00,3901.58,3902.23,3898.82,3901.5,3902.13,3913.008911419104,3891.251088580897,,,30976560.0,22301930.5,-0.6813566015461028,6.248331420891191,6.929688022437293,88.8605847382243,94.46550652905016,-5.604921790825841
2023-01-06 21:40:00+01:00,3901.47,3903.52,3901.29,3902.84,3902.13,3912.944722304913,3891.315277695088,,,33256510.0,23076262.5,-0.6884881484328647,6.069077836896213,6.7575659853290775,86.76707946029141,94.24689134959952,-7.479811889308095
2023-01-06 21:45:00+01:00,3902.83,3904.66,3900.0,3900.0,3902.13,3912.929775081864,3891.330224918137,,,48200110.0,24574445.0,-0.8997159818714158,5.632921007989808,6.532636989861223,84.72208557656897,93.81274745387633,-9.090661877307356
2023-01-06 21:50:00+01:00,3898.27,3898.27,3893.18,3894.46,3902.13,3912.9581773310447,3891.301822668956,,3912.9581773310447,78429480.0,27520588.0,-1.3980515592433385,4.78507254080705,6.183124100050389,79.56660957212539,92.93333952011284,-13.366729947987466
2023-01-06 21:55:00+01:00,3895.66,3897.32,3891.86,3894.53,3898.27,3909.099095557736,3887.4409044422655,,,146402860.0,33894266.0,-1.689013597568132,4.071857103090224,5.760870700658356,73.87569527916507,91.58636651981205,-17.710671240646974
2023-01-06 22:00:00+01:00,3894.45,3895.08,3894.45,3895.07,3897.32,3908.053404602157,3886.586595397843,,,309151890.0,48305696.0,-1.800901302634473,3.5097440723652653,5.310645374999738,68.47817496500046,89.8414291170317,-21.36325415203123
2023-01-06 22:05:00+01:00,3895.06,3895.07,3895.06,3895.07,3895.08,3905.706270556135,3884.4537294438646,,,5111990.0,47527093.0,-1.8250402665835628,3.0293450417702843,4.854385308353847,62.83583828581859,87.66617353144301,-24.83033524562442
2023-01-09 15:30:00+01:00,3915.8,3920.95,3912.96,3915.01,3895.08,3906.117607850574,3884.0423921494257,3884.0423921494257,,102924043.0,51765626.65,-0.51623076273866,4.209096854930522,4.725327617669182,61.5221359427775,85.36210597623999,-23.839970033462485
2023-01-09 15:35:00+01:00,3914.9,3916.33,3907.81,3912.14,3907.81,3918.907631772068,3896.712368227932,,,42771712.0,52961952.25,0.1049307429698602,4.856491046381507,4.751560303411647,58.8679053582468,82.82290260614778,-23.954997247900984
2023-01-09 15:40:00+01:00,3912.08,3918.71,3910.41,3918.31,3907.81,3918.962655454347,3896.657344545653,,,36413711.0,53882408.3,0.8391980153752492,5.800557822630708,4.961359807255459,56.5533744255023,80.05993077281458,-23.506556347312284
2023-01-09 15:45:00+01:00,3918.4,3924.76,3918.4,3924.19,3910.41,3921.580128899804,3899.239871100196,,,51820412.0,55403960.4,1.5854464628483615,6.94316788581591,5.357721422967549,55.28702481930075,77.15946251012451,-21.87243769082377
2023-01-09 15:50:00+01:00,3924.32,3929.32,3922.5,3927.68,3918.4,3929.594827610806,3907.205172389194,,,36787632.0,56210525.5,2.143947132290561,8.037655338330751,5.8937082060401895,55.17614437157222,74.26634326851317,-19.090198896940947
2023-01-09 15:55:00+01:00,3927.8,3930.23,3925.57,3930.11,3922.5,3933.676079334698,3911.323920665302,,,35032950.0,56897353.0,2.482960390934009,8.997408694707701,6.514448303773692,56.986992997697634,71.6312593677687,-14.644266370071072
2023-01-09 16:00:00+01:00,3931.15,3934.23,3929.85,3933.1,3925.57,3936.721918541352,3914.418081458649,,,37752150.0,57541331.5,2.6967102802112537,9.88533615403776,7.188625873826505,59.74874664167394,69.36440928622106,-9.615662644547122
2023-01-09 16:05:00+01:00,3933.19,3933.77,3930.16,3931.21,3929.85,3940.9625993559375,3918.7374006440623,,,31904440.0,57980959.5,2.50316584627606,10.31758318167158,7.81441733539552,62.28249764721183,67.4353926720785,-5.15289502486668
2023-01-09 16:10:00+01:00,3931.25,3933.74,3926.93,3928.28,3929.85,3940.987673362378,3918.7123266376216,,,32298850.0,58390268.5,1.9924075485256465,10.304926771052578,8.312519222526932,63.83639267275899,65.7671132010475,-1.930720528288504
2023-01-09 16:15:00+01:00,3928.13,3933.71,3928.07,3932.46,3929.85,3940.9890966287535,3918.710903371245,,,29629030.0,58629477.0,1.7588030302632411,10.511023010355984,8.752219980092743,65.19943870152461,64.32927048379636,0.8701682177282493
2023-01-09 16:20:00+01:00,3932.51,3934.94,3927.98,3928.87,3929.85,3941.016905662467,3918.683094337533,,,28966400.0,58719080.5,1.2112871507452638,10.266328918524325,9.05504176777906,66.84397095747381,63.13739617585669,3.706574781617121
2023-01-09 16:25:00+01:00,3928.92,3930.5,3926.91,3928.59,3929.85,3940.977036605842,3918.722963394158,,,27048200.0,58837019.0,0.7041950973988271,9.935285639527592,9.231090542128763,70.33449241536405,62.52192169873927,7.812570716624783
2023-01-09 16:30:00+01:00,3928.51,3937.13,3928.41,3936.52,3929.85,3941.040166239784,3918.659833760216,,,28925770.0,58690235.0,0.7713605353953348,10.195291211372933,9.423930675977598,74.89756131169611,62.590046100908005,12.307515210788104
2023-01-09 16:35:00+01:00,3936.55,3940.97,3936.4,3939.6,3929.85,3941.019664577386,3918.680335422614,,,28552810.0,58569047.5,0.8836647642981497,10.528511631350284,9.644846867052134,80.29552862643791,63.37786967833717,16.917658948100744
2023-01-09 16:40:00+01:00,3939.63,3940.84,3936.74,3940.54,3936.4,3947.539967931612,3925.260032068388,,,25567340.0,58184589.0,0.8797900882897043,10.744584477414264,9.86479438912456,85.75925385631771,64.9060973830371,20.85315647328061
2023-01-09 16:45:00+01:00,3940.68,3945.87,3940.62,3945.59,3936.74,3947.875168252296,3925.604831747704,,,26186770.0,57083922.0,1.0635852210773766,11.19427591547128,10.130690694393904,87.07295619935881,66.60948540014253,20.46347079921628
2023-01-09 16:50:00+01:00,3945.65,3946.05,3943.8,3944.87,3940.62,3951.688816569773,3929.551183430227,,,25122550.0,54418575.5,0.9847212635939524,11.361592273886345,10.376871010292392,89.72718678388954,68.66677082851872,21.06041595537081
2023-01-09 16:55:00+01:00,3944.88,3945.42,3939.95,3939.96,3940.62,3951.6875284040752,3929.552471595925,,,26139580.0,48405411.5,0.4757214655047033,10.971522842173272,10.495801376668568,90.94656202972614,70.95965000213364,19.986912027592496
2023-01-09 17:00:00+01:00,3939.97,3944.49,3939.97,3944.46,3940.62,3951.667453120034,3929.5725468799656,,,23468660.0,34121250.0,0.3232434172132787,10.899855648185168,10.576612230971888,91.0387981319673,73.34310155631142,17.695696575655873
2023-01-09 17:05:00+01:00,3944.51,3946.86,3943.91,3945.77,3940.62,3951.615978588834,3929.624021411166,,,21822800.0,34956790.5,0.1979043612588054,10.823992682545397,10.62608832128659,90.95269331164997,75.72820481898326,15.224488492666708
2023-01-09 17:10:00+01:00,3945.75,3949.11,3945.29,3948.96,3943.91,3954.8724188029455,3932.947581197054,,,23965930.0,31008884.85,0.2156721242639019,10.895678476616467,10.680006352352564,90.82679727262904,77.98419177064535,12.842605501983684
2023-01-09 17:15:00+01:00,3948.99,3950.45,3947.23,3947.4,3945.29,3956.207194614916,3934.372805385084,,,23823930.0,30061495.75,0.0185795899250003,10.703230839758817,10.684651249833816,90.45964430266828,80.03158494804498,10.428059354623286
2023-01-09 17:20:00+01:00,3947.4,3949.92,3946.87,3949.36,3946.87,3957.739022668767,3936.0009773312327,,,22725060.0,29377063.2,-0.0782554699283739,10.58683191242335,10.665087382351723,90.03257758953828,81.8815902775334,8.150987312004872
2023-01-09 17:25:00+01:00,3949.34,3950.57,3949.04,3949.3,3946.87,3957.6609324420792,3936.079067557921,,,23031270.0,27937606.1,-0.2359081541012138,10.370202189725203,10.60611034382642,90.57322898211775,83.66404603149066,6.9091829506271125
2023-01-09 17:30:00+01:00,3949.36,3950.07,3944.53,3944.53,3946.87,3957.6638231176585,3936.076176882341,,,30484380.0,27622443.5,-0.7234592469296022,9.701786285164417,10.42524553209402,89.89535372509042,85.31044036639506,4.58491335869536
2023-01-09 17:35:00+01:00,3944.41,3946.65,3942.83,3943.04,3946.87,3957.632284886482,3936.1077151135178,,,21471650.0,26944378.5,-1.1812551898966674,8.948676544723185,10.129931734619852,87.85180958430304,86.710962941517,1.1408466427860446
2023-01-09 17:40:00+01:00,3943.03,3945.17,3942.42,3944.9,3946.87,3957.579662037617,3936.160337962383,,,18398460.0,25976694.0,-1.3799212682709427,8.405030149281174,9.784951417552117,86.65235958673813,87.79882075294194,-1.146461166203807
2023-01-09 17:45:00+01:00,3944.9,3946.33,3944.01,3945.52,3946.87,3957.518965417241,3936.221034582759,,,23494480.0,25556196.0,-1.4817441470242976,7.932771233771746,9.414515380796043,85.15259737824087,88.48248982404492,-3.329892445804049
2023-01-09 17:50:00+01:00,3945.6,3949.49,3945.23,3949.25,3946.87,3957.497675763069,3936.242324236931,,,20706420.0,24976574.5,-1.3156797317506026,7.769915716107789,9.085595447858392,83.24470502773495,88.67910158413139,-5.434396556396436
2023-01-09 17:55:00+01:00,3949.28,3949.28,3945.95,3947.34,3946.87,3957.457999005438,3936.2820009945617,,,18515120.0,24420879.0,-1.3473470451659502,7.401411641400955,8.748758686566905,81.28677907793907,88.38093659890615,-7.094157520967073
2023-01-09 18:00:00+01:00,3947.3,3947.3,3943.49,3944.58,3946.87,3957.429119015384,3936.310880984616,,,19185260.0,23931822.0,-1.552462860315135,6.808180111172987,8.360642971488122,78.07120442144681,87.78081981371203,-9.70961539226522
2023-01-09 18:05:00+01:00,3944.57,3944.79,3941.4,3942.93,3946.87,3957.39132782523,3936.34867217477,,3957.39132782523,16505360.0,23404680.0,-1.7811643423999186,6.134187543488224,7.915351885888143,73.8374196991831,86.72150200806492,-12.884082308881815
2023-01-09 18:10:00+01:00,3942.93,3944.62,3942.35,3942.39,3944.79,3955.2515145469774,3934.328485453024,,,18688510.0,22892817.0,-1.9377627133211373,5.493148494236721,7.430911207557858,70.54101587307656,85.36113226428829,-14.820116391211728
2023-01-09 18:15:00+01:00,3942.42,3942.74,3938.45,3939.2,3944.62,3955.062699401508,3934.177300598492,,,19162140.0,22423283.5,-2.2056593615880864,4.67383700557275,6.8794963671608365,66.32753271818669,83.71371457003625,-17.386181851849557
2023-01-09 18:20:00+01:00,3939.26,3940.84,3939.08,3940.83,3942.74,3953.113472407492,3932.3665275925073,,,16812460.0,21985539.5,-2.2166437454642365,4.108691685330541,6.325335430794778,61.37751457990276,81.74203598791976,-20.364521408017005
2023-01-09 18:25:00+01:00,3940.87,3942.97,3939.76,3942.65,3942.74,3953.0739376834176,3932.406062316582,,,17716520.0,21562027.0,-2.0488471440813534,3.764276500693086,5.813123644774439,56.53098241720127,79.45564833089126,-22.92466591369
2023-01-09 18:30:00+01:00,3942.59,3943.05,3939.35,3939.35,3942.74,3953.0445983065833,3932.435401693416,,,15601230.0,21085961.0,-2.0998669614830563,3.188289942920619,5.288156904403675,51.29924040134656,76.8449547374698,-25.545714336123247
2023-01-09 18:35:00+01:00,3939.4,3939.49,3934.4,3934.5,3942.74,3953.043352323517,3932.436647676482,,,17968630.0,20677413.5,-2.3794934852185383,2.3137900478805022,4.693283533099041,45.05964044781004,73.84675892802126,-28.78711848021122
2023-01-09 18:40:00+01:00,3934.57,3934.7,3932.7,3932.73,3939.49,3949.7303188002825,3929.249681199717,,,17128140.0,20360387.5,-2.585766027667722,1.4610759985143886,4.046842026182111,38.655589484142745,70.38558296148958,-31.72999347734683
2023-01-09 18:45:00+01:00,3932.7,3936.97,3932.6,3935.09,3936.97,3947.19531561228,3926.74468438772,,,18848880.0,20211691.5,-2.465788132834364,0.9646068601391562,3.43039499297352,33.54393526384983,66.62882173074021,-33.08488646689038
2023-01-09 18:50:00+01:00,3935.16,3937.35,3934.82,3936.47,3936.97,3947.143662456157,3926.796337543843,,,16713490.0,19849069.5,-2.204533504544055,0.674728112293451,2.879261616837506,30.085938832883738,62.7777636806456,-32.691824847761865
2023-01-09 18:55:00+01:00,3936.5,3937.6,3935.4,3937.0,3936.97,3947.085925831595,3926.8540741684046,,,17346350.0,19525190.5,-1.917645192482788,0.482205126234021,2.399850318716809,26.93233945682823,58.79642900531826,-31.86408954849003
2023-01-09 19:00:00+01:00,3936.97,3937.83,3933.5,3933.5,3936.97,3947.071366573279,3926.86863342672,,,17725400.0,19275207.5,-1.8825438273110715,0.0466705345779701,1.9292143618890407,23.16288362444656,54.66378142173198,-31.50089779728543
2023-01-09 19:05:00+01:00,3933.48,3934.05,3930.6,3930.81,3936.97,3947.0393529075454,3926.900647092453,,,17678190.0,19007553.5,-1.951114708216088,-0.509679023381068,1.4414356848350196,18.733084216272285,50.36300670096781,-31.629922484695523
2023-01-09 19:10:00+01:00,3930.88,3933.28,3929.38,3933.05,3934.05,3944.096659378472,3924.003340621529,,,18825490.0,18424609.0,-1.762002677901085,-0.7610676625413362,1.0009350153597485,14.202954948703573,45.89075175901878,-31.68779681031521
2023-01-09 19:15:00+01:00,3933.04,3934.36,3931.98,3933.66,3934.05,3944.043792784688,3924.056207215314,,,16192640.0,18160658.5,-1.5213003876060194,-0.9006904691477757,0.6206099184582436,11.104346708309857,41.42629457814298,-30.321947869833124
2023-01-09 19:20:00+01:00,3933.67,3936.65,3933.12,3935.7,3934.05,3944.01445485684,3924.0855451431607,,,18001880.0,18140829.5,-1.1661537230538337,-0.8370822353590484,0.3290714876947852,9.350745379664245,37.12718295684172,-27.776437577177468
2023-01-09 19:25:00+01:00,3935.74,3935.74,3931.66,3933.78,3934.05,3943.996410308271,3924.103589691729,,,17753570.0,17853784.0,-1.0079529653757806,-0.9308697190249404,0.07708324635084,7.59709759769028,32.93092173848263,-25.333824140792352
2023-01-09 19:30:00+01:00,3933.76,3933.79,3929.34,3929.37,3934.05,3943.9859462051886,3924.114053794812,,,17512580.0,17694092.0,-1.138095885991767,-1.3455366111388685,-0.2074407251471016,6.380776911730473,28.93447135138556,-22.55369443965508
2023-01-09 19:35:00+01:00,3929.35,3929.35,3922.29,3925.0,3933.79,3943.768186743137,3923.811813256864,,,22246720.0,17880672.0,-1.436998073777778,-2.003688317369324,-0.5666902435915462,5.472612479504128,25.20747787802565,-19.73486539852152
2023-01-09 19:40:00+01:00,3924.78,3924.81,3916.75,3917.19,3929.35,3939.393404875705,3919.306595124295,,,21635560.0,18003187.0,-2.04226390846698,-3.119520129175271,-1.077256220708291,4.1866762676335645,21.717857468054465,-17.5311812004209
2023-01-09 19:45:00+01:00,3917.23,3917.23,3913.01,3916.85,3924.81,3934.837370826948,3914.782629173052,,,22509470.0,18303392.5,-2.32645082530304,-3.985319752337091,-1.6588689270340509,3.1189045867823872,18.50583508041685,-15.386930493634468
2023-01-09 19:50:00+01:00,3916.93,3918.54,3914.61,3917.66,3918.54,3928.545697118679,3908.534302881321,,,17731110.0,18255522.5,-2.315801383570407,-4.55362065649706,-2.237819272926653,3.257746110113332,15.719042124570407,-12.461296014457076
2023-01-09 19:55:00+01:00,3917.41,3918.8,3915.03,3918.39,3918.54,3928.521040147492,3908.558959852508,,,18139280.0,18204379.5,-2.120739718863414,-4.88874392150592,-2.7680042026425062,3.474361674596166,13.373626937267307,-9.89926526267114
2023-01-09 20:00:00+01:00,3918.38,3924.32,3918.23,3922.02,3918.54,3928.543029746017,3908.536970253983,,,17191410.0,18223327.0,-1.6304126803699392,-4.80602005310493,-3.175607372734991,4.078602995250703,11.40927145269403,-7.330668457443327
2023-01-09 20:05:00+01:00,3922.07,3922.07,3913.49,3919.17,3918.54,3928.614599448557,3908.465400551443,,,21845330.0,18429767.5,-1.3905452006545116,-4.9137888735531305,-3.523243672898619,4.126934087999748,9.67867113636843,-5.5517370483686825
2023-01-09 20:10:00+01:00,3919.21,3921.13,3917.13,3918.43,3918.54,3928.593853454071,3908.486146545929,,,18917300.0,18595571.0,-1.1824105653764465,-5.001256879619177,-3.81884631424273,3.997611130267957,8.149689247931077,-4.15207811766312
2023-01-09 20:15:00+01:00,3918.39,3918.81,3916.21,3918.72,3918.54,3928.5453149195305,3908.534685080469,,,15075510.0,18450915.0,-0.9366490771434456,-4.989657660672037,-4.053008583528592,4.120940488216746,6.880226372182424,-2.7592858839656778
2023-01-09 20:20:00+01:00,3918.8,3921.81,3918.45,3921.01,3918.54,3928.512461770335,3908.567538229665,,,17267280.0,18457872.0,-0.5504168894002781,-4.74102969527894,-4.190612805878661,4.846429589251426,5.954449397047703,-1.1080198077962766
2023-01-09 20:25:00+01:00,3921.04,3921.75,3916.79,3919.66,3918.54,3928.511937152632,3908.568062847368,,,18157680.0,18423312.0,-0.3274291029402976,-4.599899184554033,-4.272470081613736,5.542479429373584,5.377084362425701,0.1653950669478829
2023-01-09 20:30:00+01:00,3919.67,3920.66,3915.98,3916.83,3918.54,3928.5058177811056,3908.5741822188943,,,16652920.0,18420283.5,-0.3121529981643993,-4.662661329319235,-4.350508331154836,5.668718108523385,5.01470912243994,0.6540089860834453
2023-01-09 20:35:00+01:00,3916.86,3916.86,3912.52,3913.35,3918.54,3928.4929596032944,3908.5870403967056,,,17411520.0,18423542.0,-0.4686373717354559,-4.936305045824156,-4.4676676740887,5.008643436561269,4.725235659566412,0.2834077769948573
2023-01-09 20:40:00+01:00,3913.36,3914.95,3911.94,3914.55,3916.86,3926.7736300072615,3906.946369992738,,,16879180.0,18381231.0,-0.4248399301075682,-4.99871758672316,-4.573877656615592,4.487184064882994,4.517908090712593,-0.0307240258295991
2023-01-09 20:45:00+01:00,3914.54,3915.89,3911.56,3912.89,3915.89,3925.791093707189,3905.988906292811,,,16702240.0,18332433.5,-0.4393558834598039,-5.1230725109403465,-4.683716627480543,4.4908574118743925,4.391913457388853,0.0989439544855397
2023-01-09 20:50:00+01:00,3912.9,3913.21,3910.64,3911.85,3915.89,3925.7434827701168,3906.036517229883,,,16248920.0,18203605.0,-0.4490922603085723,-5.245081952866258,-4.7959896925576855,4.490857411874392,4.326463119546872,0.1643942923275192
2023-01-09 20:55:00+01:00,3911.74,3911.74,3902.08,3902.99,3913.21,3923.160347942416,3903.259652057584,,,21627900.0,18475368.0,-0.9533530531887529,-5.9876810090436265,-5.034327955854874,4.490857411874392,4.346741862496261,0.1441155493781307
2023-01-09 21:00:00+01:00,3902.85,3905.45,3902.08,3903.43,3911.74,3921.658244462992,3901.821755537008,,,21801700.0,18665359.0,-1.1454608275367972,-6.466153990275871,-5.320693162739073,4.490857411874392,4.438205384169061,0.0526520277053306
2023-01-09 21:05:00+01:00,3903.58,3905.46,3901.22,3904.02,3905.46,3915.363862018362,3895.556137981638,,,22995720.0,18927466.5,-1.119663143802338,-6.720272092491996,-5.600608948689658,4.371834718639708,4.512477958070819,-0.1406432394311103
2023-01-09 21:10:00+01:00,3903.88,3904.71,3897.09,3897.09,3905.46,3915.417223398178,3895.502776601822,,,23450010.0,19224338.0,-1.4359957908013907,-7.395603687191397,-5.959607896390006,4.155219154156873,4.5578684567082,-0.4026493025513273
2023-01-09 21:15:00+01:00,3897.08,3901.04,3896.19,3900.18,3904.71,3914.6646511641966,3894.755348835804,,,26793050.0,19451654.5,-1.3074605045349177,-7.5939335270586525,-6.286473022523735,3.404299893323127,4.512914916579695,-1.108615023256568
2023-01-09 21:20:00+01:00,3900.21,3904.14,3899.93,3900.36,3904.14,3914.079304652554,3894.2006953474456,,,23194960.0,19529624.5,-1.089558083070382,-7.648420626361712,-6.558862543291331,3.265301302617753,4.4554727308875615,-1.190171428269808
2023-01-09 21:25:00+01:00,3900.37,3900.78,3897.01,3897.31,3904.14,3914.0553116060287,3894.224688393971,,,24434400.0,19625871.0,-1.030712608456971,-7.847253303862544,-6.816540695405573,2.966839090825472,4.386754594924728,-1.4199155040992562
2023-01-09 21:30:00+01:00,3897.42,3898.46,3892.33,3897.05,3900.78,3910.718758489969,3890.841241510032,,,33453780.0,20412004.5,-0.8942452391240447,-7.934347244310629,-7.040102005186585,2.59347802398134,4.2849237639757005,-1.6914457399943612
2023-01-09 21:35:00+01:00,3897.04,3897.25,3893.67,3894.16,3898.46,3908.370970905069,3888.549029094931,,,26990080.0,20854544.5,-0.8820821050225032,-8.142704636464714,-7.260622531442211,1.8679889229466609,4.086361052888717,-2.218372129942056
2023-01-09 21:40:00+01:00,3894.0,3898.69,3892.61,3898.64,3898.46,3908.393461196018,3888.526538803982,,,34062490.0,21698098.5,-0.4761214430981439,-7.855774335314891,-7.379652892216747,1.256117992694449,3.8006036237767744,-2.5444856310823254
2023-01-09 21:45:00+01:00,3898.7,3898.9,3890.57,3893.63,3898.46,3908.460726584058,3888.459273415942,,,47401990.0,22975931.5,-0.4491617011280313,-7.941105018626786,-7.491943317498754,0.8135717811978651,3.476927201955073,-2.663355420757208
2023-01-09 21:50:00+01:00,3895.5,3897.73,3893.94,3895.44,3898.46,3908.442719318217,3888.477280681783,,,74500640.0,25755098.5,-0.2249054699313415,-7.773075154912931,-7.548169684981589,0.8699941875848184,3.20101725202331,-2.3310230644384915
2023-01-09 21:55:00+01:00,3894.25,3894.87,3890.42,3892.45,3897.73,3907.7132921250354,3887.7467078749646,,,141888390.0,32095742.5,-0.1945556850252146,-7.791364291263108,-7.596808606237893,0.8699941875848185,2.9598712602034314,-2.089877072618613
2023-01-09 22:00:00+01:00,3892.35,3892.35,3892.07,3892.1,3894.87,3904.761059203785,3884.978940796215,,,365946470.0,49529702.0,-0.1184116256984619,-7.744823138360971,-7.626411512662509,0.8663208405934202,2.7182354887847,-1.85191464819128
2023-01-10 15:30:00+01:00,3886.87,3904.17,3886.87,3903.56,3894.87,3905.008148611747,3884.731851388253,,,86340745.0,52938855.25,0.7364002939747891,-6.705911145194023,-7.442311439168812,1.5017212173117156,2.5189597424805217,-1.017238525168806
2023-01-10 15:35:00+01:00,3903.56,3905.7,3898.42,3899.77,3894.87,3905.0523671256296,3884.68763287437,,,36429939.0,53927706.2,1.0595577114232189,-6.1178642998897885,-7.177422011313007,3.396850404573385,2.446025941993788,0.9508244625795972
